complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
195,GO:0031399,regulation of protein modification process,1,10,73,2190,2.88034738e-1,4.53872920e-1
195,GO:0051052,regulation of DNA metabolic process,1,10,82,2190,3.17792080e-1,4.86034945e-1
195,GO:0006629,lipid metabolic process,1,10,89,2190,3.40157577e-1,4.98988329e-1
195,GO:0005737,cytoplasm,8,10,1502,2190,3.45453458e-1,4.98988329e-1
195,GO:0006310,DNA recombination,1,10,118,2190,4.25954081e-1,5.82884532e-1
195,GO:0006260,DNA replication,1,10,118,2190,4.25954081e-1,5.82884532e-1
195,GO:0006397,mRNA processing,1,10,130,2190,4.58415516e-1,6.11220688e-1
195,GO:0006281,DNA repair,1,10,180,2190,5.76632173e-1,7.49621825e-1
195,GO:0005840,ribosome,1,10,191,2190,5.99288741e-1,7.53099541e-1
195,GO:0005730,nucleolus,1,10,200,2190,6.17007727e-1,7.53099541e-1
195,GO:0005783,endoplasmic reticulum,1,10,203,2190,6.22755389e-1,7.53099541e-1
195,GO:0006974,cellular response to DNA damage stimulus,1,10,211,2190,6.37704927e-1,7.53559912e-1
195,GO:0003677,DNA binding,1,10,219,2190,6.52119154e-1,7.53559912e-1
195,GO:0005198,structural molecule activity,1,10,239,2190,6.85923824e-1,7.75392149e-1
195,GO:0006325,chromatin organization,1,10,250,2190,7.03228210e-1,7.78039721e-1
195,GO:0006366,transcription from RNA polymerase II promoter,1,10,302,2190,7.73980017e-1,8.38478352e-1
195,GO:0016787,hydrolase activity,1,10,334,2190,8.09573414e-1,8.59139134e-1
195,GO:0005739,mitochondrion,1,10,351,2190,8.26352922e-1,8.59407039e-1
195,GO:0003674,molecular_function,1,10,414,2190,8.77566152e-1,8.88820799e-1
195,GO:0012505,endomembrane system,1,10,431,2190,8.88820799e-1,8.88820799e-1
196,GO:0055085,transmembrane transport,6,6,95,2190,5.71108417e-9,5.13997575e-8
196,GO:0006605,protein targeting,6,6,199,2190,5.25278142e-7,2.36375164e-6
196,GO:0003723,RNA binding,3,6,266,2190,2.67724007e-2,8.03172022e-2
196,GO:0003674,molecular_function,3,6,414,2190,8.56030046e-2,1.86750623e-1
196,GO:0005737,cytoplasm,6,6,1502,2190,1.03750346e-1,1.86750623e-1
196,GO:0070271,protein complex biogenesis,1,6,182,2190,4.06190041e-1,5.68972791e-1
196,GO:0005783,endoplasmic reticulum,1,6,203,2190,4.42534393e-1,5.68972791e-1
196,GO:0012505,endomembrane system,1,6,431,2190,7.31959687e-1,8.23454647e-1
196,GO:0005634,nucleus,2,6,1145,2190,9.10893691e-1,9.10893691e-1
197,GO:0006325,chromatin organization,14,16,250,2190,4.45147736e-12,1.78059094e-10
197,GO:0005694,chromosome,14,16,290,2190,3.60367481e-11,7.20734962e-10
197,GO:0006366,transcription from RNA polymerase II promoter,14,16,302,2190,6.36462621e-11,8.48616828e-10
197,GO:0016570,histone modification,7,16,93,2190,1.66500890e-6,1.66500890e-5
197,GO:0006260,DNA replication,7,16,118,2190,8.43873954e-6,6.75099163e-5
197,GO:0051052,regulation of DNA metabolic process,6,16,82,2190,1.36169881e-5,8.52731751e-5
197,GO:0009408,response to heat,5,16,48,2190,1.49228056e-5,8.52731751e-5
197,GO:0005634,nucleus,16,16,1145,2190,2.96423674e-5,1.48211837e-4
197,GO:0006360,transcription from RNA polymerase I promoter,5,16,63,2190,5.74638984e-5,2.55395104e-4
197,GO:0001403,invasive growth in response to glucose limitation,4,16,36,2190,9.73862599e-5,3.89545040e-4
197,GO:0001071,nucleic acid binding transcription factor activity,4,16,72,2190,1.44947041e-3,5.27080149e-3
197,GO:0000988,"transcription factor activity, protein binding",4,16,89,2190,3.18862774e-3,1.06287591e-2
197,GO:0051321,meiotic cell cycle,5,16,153,2190,3.62462834e-3,1.11527026e-2
197,GO:0003677,DNA binding,5,16,219,2190,1.66131392e-2,4.74661119e-2
197,GO:0006354,"DNA-templated transcription, elongation",3,16,82,2190,1.99173951e-2,5.31130535e-2
197,GO:0051726,regulation of cell cycle,4,16,164,2190,2.70759041e-2,6.38310452e-2
197,GO:0042393,histone binding,2,16,36,2190,2.72868836e-2,6.38310452e-2
197,GO:0007124,pseudohyphal growth,2,16,37,2190,2.87239703e-2,6.38310452e-2
197,GO:0008134,transcription factor binding,2,16,52,2190,5.36684841e-2,1.12986282e-1
197,GO:0005975,carbohydrate metabolic process,2,16,54,2190,5.74306691e-2,1.14861338e-1
197,GO:0042221,response to chemical,3,16,172,2190,1.25202099e-1,2.27640181e-1
197,GO:0033043,regulation of organelle organization,3,16,172,2190,1.25202099e-1,2.27640181e-1
197,GO:0006629,lipid metabolic process,2,16,89,2190,1.35647541e-1,2.30930428e-1
197,GO:0006281,DNA repair,3,16,180,2190,1.38558257e-1,2.30930428e-1
197,GO:0006979,response to oxidative stress,1,16,27,2190,1.80592365e-1,2.88947784e-1
197,GO:0006974,cellular response to DNA damage stimulus,3,16,211,2190,1.94782803e-1,2.93463124e-1
197,GO:0048285,organelle fission,3,16,216,2190,2.04416116e-1,2.93463124e-1
197,GO:0006310,DNA recombination,2,16,118,2190,2.11900502e-1,2.93463124e-1
197,GO:0016787,hydrolase activity,4,16,334,2190,2.18369841e-1,2.93463124e-1
197,GO:0000278,mitotic cell cycle,3,16,224,2190,2.20097343e-1,2.93463124e-1
197,GO:0006997,nucleus organization,1,16,44,2190,2.78096095e-1,3.58833671e-1
197,GO:0043543,protein acylation,1,16,49,2190,3.04633768e-1,3.80792210e-1
197,GO:0000746,conjugation,1,16,65,2190,3.83538867e-1,4.64895597e-1
197,GO:0031399,regulation of protein modification process,1,16,73,2190,4.19765769e-1,4.93842082e-1
197,GO:0003682,chromatin binding,1,16,95,2190,5.09369813e-1,5.82136929e-1
197,GO:0018193,peptidyl-amino acid modification,1,16,104,2190,5.42141972e-1,6.02379969e-1
197,GO:0003674,molecular_function,3,16,414,2190,6.07067025e-1,6.56288675e-1
197,GO:0023052,signaling,1,16,138,2190,6.48339461e-1,6.81531629e-1
197,GO:0005933,cellular bud,1,16,144,2190,6.64493339e-1,6.81531629e-1
197,GO:0005737,cytoplasm,4,16,1502,2190,9.99945611e-1,9.99945611e-1
198,GO:0043543,protein acylation,3,5,49,2190,1.02091983e-4,2.24602363e-3
198,GO:0006354,"DNA-templated transcription, elongation",3,5,82,2190,4.79527328e-4,4.15970948e-3
198,GO:0016570,histone modification,3,5,93,2190,6.97218025e-4,4.15970948e-3
198,GO:0006325,chromatin organization,4,5,250,2190,7.56310814e-4,4.15970948e-3
198,GO:0018193,peptidyl-amino acid modification,3,5,104,2190,9.70838380e-4,4.27168887e-3
198,GO:0006366,transcription from RNA polymerase II promoter,3,5,302,2190,2.09580191e-2,7.68460702e-2
198,GO:0005634,nucleus,5,5,1145,2190,3.89039193e-2,1.22269461e-1
198,GO:0042393,histone binding,1,5,36,2190,7.96039814e-2,2.18910949e-1
198,GO:0043934,sporulation,1,5,42,2190,9.23634384e-2,2.25777294e-1
198,GO:0005694,chromosome,2,5,290,2190,1.33174045e-1,2.70786060e-1
198,GO:0006352,"DNA-templated transcription, initiation",1,5,67,2190,1.44013875e-1,2.70786060e-1
198,GO:0001071,nucleic acid binding transcription factor activity,1,5,72,2190,1.54055839e-1,2.70786060e-1
198,GO:0016740,transferase activity,2,5,323,2190,1.60009945e-1,2.70786060e-1
198,GO:0000988,"transcription factor activity, protein binding",1,5,89,2190,1.87495892e-1,2.91928895e-1
198,GO:0003682,chromatin binding,1,5,95,2190,1.99042428e-1,2.91928895e-1
198,GO:0051321,meiotic cell cycle,1,5,153,2190,3.04038190e-1,4.18052512e-1
198,GO:0016887,ATPase activity,1,5,176,2190,3.42488715e-1,4.26553942e-1
198,GO:0006281,DNA repair,1,5,180,2190,3.48998680e-1,4.26553942e-1
198,GO:0006974,cellular response to DNA damage stimulus,1,5,211,2190,3.97722476e-1,4.50790941e-1
198,GO:0003677,DNA binding,1,5,219,2190,4.09809947e-1,4.50790941e-1
198,GO:0016787,hydrolase activity,1,5,334,2190,5.63170577e-1,5.89988224e-1
198,GO:0005737,cytoplasm,1,5,1502,2190,9.96970438e-1,9.96970438e-1
199,GO:0006366,transcription from RNA polymerase II promoter,16,18,302,2190,1.41627086e-12,6.93972723e-11
199,GO:0009311,oligosaccharide metabolic process,5,18,10,2190,5.03995510e-9,1.23478900e-7
199,GO:0005975,carbohydrate metabolic process,7,18,54,2190,9.62863230e-8,1.57267661e-6
199,GO:0016887,ATPase activity,10,18,176,2190,2.18042860e-7,2.67102503e-6
199,GO:0006325,chromatin organization,11,18,250,2190,5.33920888e-7,5.23242470e-6
199,GO:0008134,transcription factor binding,6,18,52,2190,1.99577575e-6,1.62988353e-5
199,GO:0005634,nucleus,18,18,1145,2190,7.99091777e-6,5.59364244e-5
199,GO:0003677,DNA binding,9,18,219,2190,1.85437394e-5,1.13580404e-4
199,GO:0016787,hydrolase activity,10,18,334,2190,8.34497094e-5,4.54337307e-4
199,GO:0001071,nucleic acid binding transcription factor activity,5,18,72,2190,2.05060891e-4,1.00479836e-3
199,GO:0000988,"transcription factor activity, protein binding",5,18,89,2190,5.58180630e-4,2.48644099e-3
199,GO:0042594,response to starvation,3,18,25,2190,9.58403915e-4,3.91348265e-3
199,GO:0042221,response to chemical,6,18,172,2190,1.79900645e-3,6.78087045e-3
199,GO:0001403,invasive growth in response to glucose limitation,3,18,36,2190,2.81108674e-3,9.83880360e-3
199,GO:0006974,cellular response to DNA damage stimulus,6,18,211,2190,5.13180476e-3,1.67638956e-2
199,GO:0006281,DNA repair,5,18,180,2190,1.25603595e-2,3.84661008e-2
199,GO:0006352,"DNA-templated transcription, initiation",3,18,67,2190,1.60737854e-2,4.63303226e-2
199,GO:0006354,"DNA-templated transcription, elongation",3,18,82,2190,2.75039948e-2,7.48719859e-2
199,GO:0042393,histone binding,2,18,36,2190,3.40840067e-2,8.79008593e-2
199,GO:0003682,chromatin binding,3,18,95,2190,4.02028830e-2,9.84970633e-2
199,GO:0005694,chromosome,5,18,290,2190,7.83650088e-2,1.82851687e-1
199,GO:0032787,monocarboxylic acid metabolic process,1,18,23,2190,1.73690838e-1,3.86856866e-1
199,GO:0006979,response to oxidative stress,1,18,27,2190,2.00823873e-1,4.27407779e-1
199,GO:0018193,peptidyl-amino acid modification,2,18,104,2190,2.09342586e-1,4.27407779e-1
199,GO:0051186,cofactor metabolic process,1,18,31,2190,2.27113912e-1,4.45143267e-1
199,GO:0006310,DNA recombination,2,18,118,2190,2.52614702e-1,4.58448904e-1
199,GO:0006260,DNA replication,2,18,118,2190,2.52614702e-1,4.58448904e-1
199,GO:0006091,generation of precursor metabolites and energy,1,18,38,2190,2.71166916e-1,4.74542102e-1
199,GO:0055086,nucleobase-containing small molecule metabolic process,1,18,40,2190,2.83311111e-1,4.78698083e-1
199,GO:0043934,sporulation,1,18,42,2190,2.95264017e-1,4.82264562e-1
199,GO:0009408,response to heat,1,18,48,2190,3.30003195e-1,5.13938675e-1
199,GO:0043543,protein acylation,1,18,49,2190,3.35633420e-1,5.13938675e-1
199,GO:0007059,chromosome segregation,2,18,148,2190,3.46187620e-1,5.14036163e-1
199,GO:0032200,telomere organization,1,18,53,2190,3.57710600e-1,5.15524100e-1
199,GO:0006360,transcription from RNA polymerase I promoter,1,18,63,2190,4.09911455e-1,5.73876037e-1
199,GO:0042273,ribosomal large subunit biogenesis,1,18,82,2190,4.98246802e-1,6.78169258e-1
199,GO:0016570,histone modification,1,18,93,2190,5.43516895e-1,7.19792645e-1
199,GO:0005938,cell cortex,1,18,97,2190,5.59000423e-1,7.20816335e-1
199,GO:0070647,protein modification by small protein conjugation or removal,1,18,112,2190,6.12758955e-1,7.69876635e-1
199,GO:0023052,signaling,1,18,138,2190,6.91577141e-1,8.42807522e-1
199,GO:0005856,cytoskeleton,1,18,148,2190,7.17643406e-1,8.42807522e-1
199,GO:0051321,meiotic cell cycle,1,18,153,2190,7.29882424e-1,8.42807522e-1
199,GO:0051726,regulation of cell cycle,1,18,164,2190,7.55067661e-1,8.42807522e-1
199,GO:0033043,regulation of organelle organization,1,18,172,2190,7.71972970e-1,8.42807522e-1
199,GO:0006364,rRNA processing,1,18,173,2190,7.74006908e-1,8.42807522e-1
199,GO:0070271,protein complex biogenesis,1,18,182,2190,7.91557039e-1,8.43180325e-1
199,GO:0048285,organelle fission,1,18,216,2190,8.46920925e-1,8.75626366e-1
199,GO:0000278,mitotic cell cycle,1,18,224,2190,8.57756440e-1,8.75626366e-1
199,GO:0005737,cytoplasm,8,18,1502,2190,9.91332449e-1,9.91332449e-1
200,GO:0008380,RNA splicing,20,23,101,2190,4.37584450e-25,1.48778713e-23
200,GO:0006397,mRNA processing,20,23,130,2190,1.05296133e-22,1.79003426e-21
200,GO:0005634,nucleus,23,23,1145,2190,2.99267358e-7,3.39169673e-6
200,GO:0003723,RNA binding,12,23,266,2190,3.19791247e-6,2.71822560e-5
200,GO:0006401,RNA catabolic process,5,23,98,2190,2.86609386e-3,1.94894382e-2
200,GO:0003729,mRNA binding,5,23,111,2190,4.93807467e-3,2.79824231e-2
200,GO:0005730,nucleolus,6,23,200,2190,1.44614176e-2,6.63025421e-2
200,GO:0003682,chromatin binding,4,23,95,2190,1.56005982e-2,6.63025421e-2
200,GO:0003674,molecular_function,9,23,414,2190,1.87755485e-2,7.09298497e-2
200,GO:0043144,snoRNA processing,2,23,41,2190,6.75406291e-2,2.29638139e-1
200,GO:0006364,rRNA processing,4,23,173,2190,1.02246157e-1,3.16033577e-1
200,GO:0042274,ribosomal small subunit biogenesis,2,23,91,2190,2.47371759e-1,7.00886652e-1
200,GO:0003924,GTPase activity,1,23,31,2190,2.80765137e-1,7.34308820e-1
200,GO:0006413,translational initiation,1,23,39,2190,3.39916634e-1,8.17983096e-1
200,GO:0004518,nuclease activity,1,23,42,2190,3.60874895e-1,8.17983096e-1
200,GO:0004386,helicase activity,1,23,47,2190,3.94398072e-1,8.38095902e-1
200,GO:0006417,regulation of translation,1,23,57,2190,4.56468255e-1,9.12936509e-1
200,GO:0006352,"DNA-templated transcription, initiation",1,23,67,2190,5.12425774e-1,9.67915351e-1
200,GO:0006354,"DNA-templated transcription, elongation",1,23,82,2190,5.86149090e-1,9.99172039e-1
200,GO:0070925,organelle assembly,1,23,100,2190,6.60583931e-1,9.99172039e-1
200,GO:0016787,hydrolase activity,3,23,334,2190,7.04932644e-1,9.99172039e-1
200,GO:0006260,DNA replication,1,23,118,2190,7.22110547e-1,9.99172039e-1
200,GO:0007059,chromosome segregation,1,23,148,2190,8.01662447e-1,9.99172039e-1
200,GO:0005694,chromosome,2,23,290,2190,8.29559672e-1,9.99172039e-1
200,GO:0051726,regulation of cell cycle,1,23,164,2190,8.34650828e-1,9.99172039e-1
200,GO:0016887,ATPase activity,1,23,176,2190,8.55875754e-1,9.99172039e-1
200,GO:0070271,protein complex biogenesis,1,23,182,2190,8.65485105e-1,9.99172039e-1
200,GO:0005840,ribosome,1,23,191,2190,8.78758549e-1,9.99172039e-1
200,GO:0003677,DNA binding,1,23,219,2190,9.12509193e-1,9.99172039e-1
200,GO:0000278,mitotic cell cycle,1,23,224,2190,9.17501128e-1,9.99172039e-1
200,GO:0006325,chromatin organization,1,23,250,2190,9.39366566e-1,9.99172039e-1
200,GO:0006366,transcription from RNA polymerase II promoter,1,23,302,2190,9.67659563e-1,9.99172039e-1
200,GO:0005739,mitochondrion,1,23,351,2190,9.82399840e-1,9.99172039e-1
200,GO:0005737,cytoplasm,9,23,1502,2190,9.99172039e-1,9.99172039e-1
201,GO:0006260,DNA replication,14,14,118,2190,8.12335606e-19,2.11207258e-17
201,GO:0006281,DNA repair,13,14,180,2190,6.75450919e-14,8.78086194e-13
201,GO:0005694,chromosome,14,14,290,2190,3.86361404e-13,3.34846550e-12
201,GO:0006974,cellular response to DNA damage stimulus,13,14,211,2190,5.61554070e-13,3.65010146e-12
201,GO:0006310,DNA recombination,10,14,118,2190,1.18423860e-10,6.15804074e-10
201,GO:0003677,DNA binding,8,14,219,2190,1.56038932e-5,6.76168704e-5
201,GO:0005634,nucleus,14,14,1145,2190,1.09771599e-4,4.07723082e-4
201,GO:0004386,helicase activity,4,14,47,2190,1.59431811e-4,5.18153387e-4
201,GO:0003682,chromatin binding,4,14,95,2190,2.38018220e-3,6.87608190e-3
201,GO:0016779,nucleotidyltransferase activity,3,14,55,2190,4.48552208e-3,1.16623574e-2
201,GO:0016887,ATPase activity,4,14,176,2190,2.12803816e-2,5.02990837e-2
201,GO:0016787,hydrolase activity,4,14,334,2190,1.52623978e-1,3.30685285e-1
201,GO:0006325,chromatin organization,3,14,250,2190,2.08842770e-1,4.17685539e-1
201,GO:0007059,chromosome segregation,2,14,148,2190,2.43416428e-1,4.52059080e-1
201,GO:0003674,molecular_function,4,14,414,2190,2.64283383e-1,4.58091197e-1
201,GO:0032200,telomere organization,1,14,53,2190,2.91081565e-1,4.73007543e-1
201,GO:0016740,transferase activity,3,14,323,2190,3.41690492e-1,5.22585459e-1
201,GO:0048285,organelle fission,2,14,216,2190,4.08647012e-1,5.55679368e-1
201,GO:0051052,regulation of DNA metabolic process,1,14,82,2190,4.14851698e-1,5.55679368e-1
201,GO:0000278,mitotic cell cycle,2,14,224,2190,4.27445668e-1,5.55679368e-1
201,GO:0051321,meiotic cell cycle,1,14,153,2190,6.38344107e-1,7.72025348e-1
201,GO:0051726,regulation of cell cycle,1,14,164,2190,6.64828173e-1,7.72025348e-1
201,GO:0033043,regulation of organelle organization,1,14,172,2190,6.82945500e-1,7.72025348e-1
201,GO:0012505,endomembrane system,2,14,431,2190,7.94885076e-1,8.61125499e-1
201,GO:0005739,mitochondrion,1,14,351,2190,9.14006293e-1,9.50566545e-1
201,GO:0005737,cytoplasm,6,14,1502,2190,9.88714407e-1,9.88714407e-1
202,GO:0006352,"DNA-templated transcription, initiation",4,4,67,2190,8.01910854e-7,1.60382171e-5
202,GO:0003677,DNA binding,4,4,219,2190,9.75501893e-5,9.75501893e-4
202,GO:0000988,"transcription factor activity, protein binding",3,4,89,2190,2.52181744e-4,1.42180454e-3
202,GO:0003682,chromatin binding,3,4,95,2190,3.06714549e-4,1.42180454e-3
202,GO:0006366,transcription from RNA polymerase II promoter,4,4,302,2190,3.55451134e-4,1.42180454e-3
202,GO:0006383,transcription from RNA polymerase III promoter,2,4,34,2190,1.37704332e-3,4.59014440e-3
202,GO:0009408,response to heat,2,4,48,2190,2.74504336e-3,7.84298104e-3
202,GO:0008134,transcription factor binding,2,4,52,2190,3.21892717e-3,8.04731792e-3
202,GO:0006360,transcription from RNA polymerase I promoter,2,4,63,2190,4.70884706e-3,1.04641046e-2
202,GO:0032196,transposition,1,4,14,2190,2.53438191e-2,5.06876381e-2
202,GO:0070271,protein complex biogenesis,2,4,182,2190,3.68461516e-2,6.69930030e-2
202,GO:0005634,nucleus,4,4,1145,2190,7.45345903e-2,1.24224317e-1
202,GO:0001071,nucleic acid binding transcription factor activity,1,4,72,2190,1.25244117e-1,1.92683257e-1
202,GO:0006364,rRNA processing,1,4,173,2190,2.80642186e-1,3.79887451e-1
202,GO:0016887,ATPase activity,1,4,176,2190,2.84915588e-1,3.79887451e-1
202,GO:0005730,nucleolus,1,4,200,2190,3.18421112e-1,3.98026390e-1
202,GO:0005694,chromosome,1,4,290,2190,4.33687526e-1,5.10220619e-1
202,GO:0016787,hydrolase activity,1,4,334,2190,4.84390325e-1,5.29513792e-1
202,GO:0005739,mitochondrion,1,4,351,2190,5.03038102e-1,5.29513792e-1
202,GO:0005737,cytoplasm,1,4,1502,2190,9.90317804e-1,9.90317804e-1
203,GO:0006366,transcription from RNA polymerase II promoter,31,31,302,2190,5.32932081e-28,2.29160795e-26
203,GO:0000988,"transcription factor activity, protein binding",17,31,89,2190,7.94321417e-17,1.70779105e-15
203,GO:0006352,"DNA-templated transcription, initiation",14,31,67,2190,2.73032230e-14,3.91346197e-13
203,GO:0008134,transcription factor binding,11,31,52,2190,2.65733234e-11,2.85663227e-10
203,GO:0005634,nucleus,31,31,1145,2190,1.52716766e-9,1.31336419e-8
203,GO:0003677,DNA binding,11,31,219,2190,1.08373105e-4,7.76673918e-4
203,GO:0042221,response to chemical,7,31,172,2190,8.50976020e-3,5.22742412e-2
203,GO:0001071,nucleic acid binding transcription factor activity,4,31,72,2190,1.72661408e-2,9.28055067e-2
203,GO:0006353,"DNA-templated transcription, termination",2,31,37,2190,9.51107868e-2,4.54418204e-1
203,GO:0016779,nucleotidyltransferase activity,2,31,55,2190,1.81833900e-1,7.81885771e-1
203,GO:0042594,response to starvation,1,31,25,2190,3.01200647e-1,9.84927311e-1
203,GO:0006979,response to oxidative stress,1,31,27,2190,3.21073738e-1,9.84927311e-1
203,GO:0006354,"DNA-templated transcription, elongation",2,31,82,2190,3.24545163e-1,9.84927311e-1
203,GO:0006383,transcription from RNA polymerase III promoter,1,31,34,2190,3.86413294e-1,9.84927311e-1
203,GO:0003682,chromatin binding,2,31,95,2190,3.92378242e-1,9.84927311e-1
203,GO:0001403,invasive growth in response to glucose limitation,1,31,36,2190,4.03935362e-1,9.84927311e-1
203,GO:0006281,DNA repair,3,31,180,2190,4.75260147e-1,9.84927311e-1
203,GO:0009408,response to heat,1,31,48,2190,4.99331935e-1,9.84927311e-1
203,GO:0043543,protein acylation,1,31,49,2190,5.06577831e-1,9.84927311e-1
203,GO:0005975,carbohydrate metabolic process,1,31,54,2190,5.41311604e-1,9.84927311e-1
203,GO:0006974,cellular response to DNA damage stimulus,3,31,211,2190,5.86621127e-1,9.84927311e-1
203,GO:0006360,transcription from RNA polymerase I promoter,1,31,63,2190,5.97961784e-1,9.84927311e-1
203,GO:0003674,molecular_function,5,31,414,2190,7.24958850e-1,9.84927311e-1
203,GO:0016887,ATPase activity,2,31,176,2190,7.25861611e-1,9.84927311e-1
203,GO:0016570,histone modification,1,31,93,2190,7.41979042e-1,9.84927311e-1
203,GO:0070271,protein complex biogenesis,2,31,182,2190,7.43435773e-1,9.84927311e-1
203,GO:0016301,kinase activity,1,31,96,2190,7.53259004e-1,9.84927311e-1
203,GO:0006401,RNA catabolic process,1,31,98,2190,7.60512254e-1,9.84927311e-1
203,GO:0018193,peptidyl-amino acid modification,1,31,104,2190,7.81055397e-1,9.84927311e-1
203,GO:0006310,DNA recombination,1,31,118,2190,8.22575943e-1,9.84927311e-1
203,GO:0016740,transferase activity,3,31,323,2190,8.57727681e-1,9.84927311e-1
203,GO:0005198,structural molecule activity,2,31,239,2190,8.68431089e-1,9.84927311e-1
203,GO:0023052,signaling,1,31,138,2190,8.68940396e-1,9.84927311e-1
203,GO:0006468,protein phosphorylation,1,31,138,2190,8.68940396e-1,9.84927311e-1
203,GO:0006325,chromatin organization,2,31,250,2190,8.85177257e-1,9.84927311e-1
203,GO:0007059,chromosome segregation,1,31,148,2190,8.87484623e-1,9.84927311e-1
203,GO:0005739,mitochondrion,3,31,351,2190,8.95535584e-1,9.84927311e-1
203,GO:0051321,meiotic cell cycle,1,31,153,2190,8.95777687e-1,9.84927311e-1
203,GO:0006364,rRNA processing,1,31,173,2190,9.23417658e-1,9.84927311e-1
203,GO:0005694,chromosome,2,31,290,2190,9.31235326e-1,9.84927311e-1
203,GO:0048285,organelle fission,1,31,216,2190,9.60933552e-1,9.84927311e-1
203,GO:0016787,hydrolase activity,2,31,334,2190,9.62022025e-1,9.84927311e-1
203,GO:0005737,cytoplasm,6,31,1502,2190,9.99999998e-1,9.99999998e-1
204,GO:0003677,DNA binding,8,10,219,2190,3.34630949e-7,9.70429752e-6
204,GO:0006325,chromatin organization,8,10,250,2190,9.53892883e-7,1.38314468e-5
204,GO:0005694,chromosome,7,10,290,2190,5.60724029e-5,5.42033228e-4
204,GO:0003682,chromatin binding,4,10,95,2190,5.71135829e-4,4.14073476e-3
204,GO:0005634,nucleus,10,10,1145,2190,1.49773427e-3,8.68685874e-3
204,GO:0006360,transcription from RNA polymerase I promoter,3,10,63,2190,2.35777538e-3,1.13959144e-2
204,GO:0006352,"DNA-templated transcription, initiation",3,10,67,2190,2.81673087e-3,1.16693136e-2
204,GO:0016887,ATPase activity,4,10,176,2190,5.76041350e-3,2.08814990e-2
204,GO:0006366,transcription from RNA polymerase II promoter,5,10,302,2190,6.72301371e-3,2.16630442e-2
204,GO:0016787,hydrolase activity,4,10,334,2190,5.22877735e-2,1.51634543e-1
204,GO:0007059,chromosome segregation,2,10,148,2190,1.42945830e-1,3.25142846e-1
204,GO:0001403,invasive growth in response to glucose limitation,1,10,36,2190,1.53033448e-1,3.25142846e-1
204,GO:0042393,histone binding,1,10,36,2190,1.53033448e-1,3.25142846e-1
204,GO:0006353,"DNA-templated transcription, termination",1,10,37,2190,1.56965512e-1,3.25142846e-1
204,GO:0043934,sporulation,1,10,42,2190,1.76380497e-1,3.39819796e-1
204,GO:0006281,DNA repair,2,10,180,2190,1.95791549e-1,3.39819796e-1
204,GO:0070271,protein complex biogenesis,2,10,182,2190,1.99204708e-1,3.39819796e-1
204,GO:0008134,transcription factor binding,1,10,52,2190,2.14007904e-1,3.44790512e-1
204,GO:0005730,nucleolus,2,10,200,2190,2.30342131e-1,3.51574831e-1
204,GO:0006974,cellular response to DNA damage stimulus,2,10,211,2190,2.49662996e-1,3.62011344e-1
204,GO:0006354,"DNA-templated transcription, elongation",1,10,82,2190,3.17792080e-1,4.38855729e-1
204,GO:0006401,RNA catabolic process,1,10,98,2190,3.67942815e-1,4.85015528e-1
204,GO:0051321,meiotic cell cycle,1,10,153,2190,5.16054063e-1,6.50676861e-1
204,GO:0006364,rRNA processing,1,10,173,2190,5.61620629e-1,6.78624926e-1
204,GO:0005783,endoplasmic reticulum,1,10,203,2190,6.22755389e-1,7.22396252e-1
204,GO:0005739,mitochondrion,1,10,351,2190,8.26352922e-1,9.21701336e-1
204,GO:0012505,endomembrane system,1,10,431,2190,8.88820799e-1,9.54659377e-1
204,GO:0016020,membrane,1,10,629,2190,9.66427823e-1,9.97826411e-1
204,GO:0005737,cytoplasm,3,10,1502,2190,9.97826411e-1,9.97826411e-1
205,GO:0006260,DNA replication,7,7,118,2190,1.11041369e-9,2.66499285e-8
205,GO:0006281,DNA repair,6,7,180,2190,1.86106386e-6,2.23327663e-5
205,GO:0006974,cellular response to DNA damage stimulus,6,7,211,2190,4.82538829e-6,3.86031063e-5
205,GO:0007059,chromosome segregation,5,7,148,2190,2.48293190e-5,1.48975914e-4
205,GO:0005694,chromosome,6,7,290,2190,3.20529924e-5,1.53854364e-4
205,GO:0006310,DNA recombination,3,7,118,2190,4.55213708e-3,1.82085483e-2
205,GO:0016787,hydrolase activity,4,7,334,2190,1.27032967e-2,4.20672596e-2
205,GO:0016887,ATPase activity,3,7,176,2190,1.40224199e-2,4.20672596e-2
205,GO:0003677,DNA binding,3,7,219,2190,2.54710662e-2,5.90536526e-2
205,GO:0051052,regulation of DNA metabolic process,2,7,82,2190,2.57363115e-2,5.90536526e-2
205,GO:0000278,mitotic cell cycle,3,7,224,2190,2.70662574e-2,5.90536526e-2
205,GO:0032196,transposition,1,7,14,2190,4.39588480e-2,8.68326424e-2
205,GO:0016874,ligase activity,1,7,15,2190,4.70343480e-2,8.68326424e-2
205,GO:0005634,nucleus,6,7,1145,2190,7.85699315e-2,1.34691311e-1
205,GO:0005739,mitochondrion,3,7,351,2190,8.66735453e-2,1.38677673e-1
205,GO:0004518,nuclease activity,1,7,42,2190,1.26929038e-1,1.90393557e-1
205,GO:0048285,organelle fission,2,7,216,2190,1.46076934e-1,2.06226260e-1
205,GO:0032200,telomere organization,1,7,53,2190,1.57792004e-1,2.10389338e-1
205,GO:0003682,chromatin binding,1,7,95,2190,2.67192067e-1,3.29419926e-1
